Date,Tmax_1,Tmin_1,Tavg_1,Tdepart,Tdew_point_1,Twet_bulb_1,HeatDegDay_1,CoolDegDay_1,Sunrise,Sunset,PrecipTotal_1,StnPressure_1,Wind_ResultSpeed_1,Wind_ResultDir_1,Wind_AvgSpeed_1,WeatherCode_BR_1,WeatherCode_DZ_1,WeatherCode_HZ_1,WeatherCode_NONE_1,WeatherCode_RA_1,WeatherCode_TS_1,WeatherCode_TSRA_1,Tmax_2,Tmin_2,Tavg_2,Tdew_point_2,Twet_bulb_2,HeatDegDay_2,CoolDegDay_2,PrecipTotal_2,StnPressure_2,Wind_ResultSpeed_2,Wind_ResultDir_2,Wind_AvgSpeed_2,WeatherCode_BR_2,WeatherCode_DZ_2,WeatherCode_HZ_2,WeatherCode_NONE_2,WeatherCode_RA_2,WeatherCode_TS_2,WeatherCode_TSRA_2
2009-08-12,83,60,72,-1,55,62,0,7,456,1858,0.0,29.39,3.7,4,5.9,0,0,0,1,0,0,0,82,63,73,56,63,0,8,0.0,29.44,5.5,5,7.0,0,0,0,1,0,0,0
2009-08-13,86,60,73,0,55,63,0,8,457,1856,0.0,29.38,1.5,14,3.8,0,0,0,1,0,0,0,86,63,75,55,63,0,10,0.0,29.44,2.0,16,4.0,0,0,0,1,0,0,0
2009-08-14,88,63,76,4,59,66,0,11,458,1855,0.0,29.38,5.4,21,5.7,0,0,0,1,0,0,0,88,67,78,59,66,0,13,0.0,29.44,6.3,21,6.5,0,0,0,1,0,0,0
2009-08-15,89,67,78,6,61,67,0,13,459,1854,0.0,29.32,8.7,19,8.9,0,0,0,1,0,0,0,89,70,80,61,68,0,15,0.0,29.38,8.3,19,8.7,0,0,0,1,0,0,0
2009-08-16,88,70,79,7,67,70,0,14,500,1852,0.63,29.27,9.5,20,10.2,0,0,0,0,0,0,1,90,71,81,68,71,0,16,0.27,29.34,9.3,21,10.1,0,0,0,0,1,0,1
2009-08-17,83,70,77,5,68,70,0,12,501,1851,0.33,29.28,4.6,22,5.8,1,0,0,0,1,0,1,83,71,77,68,71,0,12,0.59,29.34,5.1,22,7.5,1,0,0,0,1,0,0
2009-08-18,83,65,74,2,59,65,0,9,502,1849,0.0,29.28,7.5,27,8.1,0,0,0,1,0,0,0,84,66,75,61,66,0,10,0.0,29.33,8.0,27,8.3,0,0,0,1,0,0,0
2009-08-19,83,59,71,0,60,65,0,6,503,1848,0.35,29.08,5.7,16,8.7,0,0,0,0,1,0,0,81,64,73,62,66,0,8,0.61,29.15,5.9,16,8.2,1,0,0,0,0,0,1
2009-08-20,78,64,71,0,61,65,0,6,504,1846,0.07,28.93,12.1,23,12.5,0,0,0,0,1,0,0,79,64,72,61,65,0,7,0.12,29.0,12.2,23,12.7,1,0,0,0,1,0,0
2009-08-21,73,59,66,-5,58,61,0,1,505,1845,0.16,29.07,7.7,27,10.7,0,0,0,0,1,0,0,74,59,67,58,61,0,2,0.05,29.13,10.1,27,13.2,0,0,0,0,1,0,0
2009-08-22,68,57,63,-8,52,56,2,0,506,1843,0.0,29.31,7.8,1,9.4,0,0,0,1,0,0,0,69,58,64,52,57,1,0,0.0,29.36,9.4,36,10.4,0,0,0,1,0,0,0
2009-08-23,74,56,65,-6,53,58,0,0,508,1842,0.0,29.38,2.7,2,6.4,0,0,0,1,0,0,0,73,58,66,55,59,0,1,0.0,29.44,3.5,5,7.6,0,0,0,1,0,0,0
2009-08-24,79,54,67,-4,56,61,0,2,509,1840,0.0,29.41,3.8,21,5.1,0,0,0,1,0,0,0,79,57,68,57,62,0,3,0.0,29.47,5.0,21,5.7,0,0,0,1,0,0,0
2009-08-25,83,59,71,1,61,65,0,6,510,1839,0.0,29.33,9.1,21,9.2,0,0,0,1,0,0,0,82,61,72,61,65,0,7,0.0,29.39,8.3,21,8.6,0,0,0,1,0,0,0
2009-08-26,73,62,68,-2,62,64,0,3,511,1837,0.93,29.36,5.2,2,7.8,1,0,0,0,1,0,0,72,64,68,64,65,0,3,0.54,29.42,3.9,2,7.3,1,0,0,0,1,0,0
2009-08-27,67,61,64,-6,60,61,1,0,512,1835,0.95,29.36,9.1,7,9.7,1,0,0,0,1,0,0,67,62,65,61,63,0,0,1.19,29.41,10.7,8,11.0,1,0,0,0,1,0,0
2009-08-28,68,60,64,-6,61,62,1,0,513,1834,0.22,29.18,3.4,2,5.7,1,0,0,0,1,0,0,71,61,66,61,63,0,1,0.28,29.24,2.6,2,5.4,1,0,0,0,1,0,0
2009-08-29,69,56,63,-7,51,56,2,0,514,1832,0.02,29.18,11.4,31,11.8,1,1,0,0,1,0,0,69,56,63,52,57,2,0,0.01,29.24,10.4,31,11.1,0,1,0,0,0,0,0
2009-08-30,66,51,59,-11,47,52,6,0,515,1831,0.0,29.44,8.2,1,9.3,0,0,0,1,0,0,0,66,51,59,47,53,6,0,0.005,29.5,9.4,1,10.5,0,0,0,1,0,0,0
2009-08-31,68,49,59,-10,44,52,6,0,516,1829,0.0,29.55,4.8,3,6.0,0,0,0,1,0,0,0,67,49,58,44,52,7,0,0.0,29.6,5.3,4,6.8,0,0,0,1,0,0,0
2009-09-01,72,47,60,-8,47,53,5,0,517,1827,0.0,29.57,3.3,4,3.4,0,0,0,1,0,0,0,71,50,61,49,55,4,0,0.0,29.63,3.2,6,3.5,0,0,0,1,0,0,0
2009-09-02,73,50,62,-6,50,56,3,0,518,1826,0.0,29.51,4.1,6,5.1,0,0,0,1,0,0,0,72,53,63,51,56,2,0,0.0,29.56,3.2,8,3.9,0,0,0,1,0,0,0
2009-09-03,75,56,66,-2,54,59,0,1,519,1824,0.0,29.42,4.7,5,6.0,0,0,0,1,0,0,0,75,57,66,55,60,0,1,0.0,29.48,5.2,6,5.9,1,0,0,0,0,0,0
2009-09-04,75,54,65,-3,54,59,0,0,520,1822,0.0,29.44,3.6,4,4.1,1,0,0,0,0,0,0,75,58,67,55,60,0,2,0.0,29.49,3.8,4,4.4,1,0,1,0,0,0,0
2009-09-05,78,54,66,-1,57,61,0,1,521,1821,0.0,29.49,4.3,4,5.3,1,0,1,0,0,0,0,78,57,68,57,62,0,3,0.0,29.54,5.2,6,5.8,1,0,1,0,0,0,0
2009-09-06,77,61,69,2,59,63,0,4,522,1819,0.03,29.47,4.2,5,5.3,1,0,1,0,1,0,0,77,66,72,59,64,0,7,0.005,29.52,6.3,8,6.6,0,0,0,1,0,0,0
2009-09-07,77,59,68,1,59,62,0,3,523,1817,0.0,29.39,5.8,3,4.0,1,0,0,0,0,0,0,77,63,70,59,63,0,5,0.0,29.44,6.3,4,6.9,1,0,1,0,0,0,0
2009-09-08,78,60,69,3,60,63,0,4,524,1815,0.0,29.36,6.6,3,7.3,0,0,0,1,0,0,0,78,62,70,62,65,0,5,0.0,29.41,6.9,4,8.0,1,0,1,0,0,0,0
2009-09-09,78,65,72,6,63,65,0,7,525,1814,0.0,29.42,6.1,6,6.9,1,0,1,0,0,0,0,77,68,73,63,66,0,8,0.0,29.47,6.8,7,7.2,1,0,1,0,0,0,0
2009-09-10,81,64,73,7,62,65,0,8,526,1812,0.0,29.48,6.0,6,6.8,1,0,1,0,0,0,0,80,65,73,62,66,0,8,0.0,29.54,6.6,7,7.3,1,0,1,0,0,0,0
2009-09-11,80,61,71,6,59,63,0,6,527,1810,0.0,29.44,5.1,7,5.6,1,0,0,0,0,0,0,78,64,71,59,64,0,6,0.0,29.49,6.4,8,6.7,0,0,0,1,0,0,0
2009-09-12,79,58,69,4,60,63,0,4,528,1809,0.0,29.41,3.7,3,4.8,1,0,0,0,0,0,0,78,61,70,61,64,0,5,0.0,29.47,3.2,6,4.5,1,0,0,0,0,0,0
2009-09-13,80,58,69,4,54,60,0,4,529,1807,0.0,29.39,1.5,7,3.0,1,0,0,0,0,0,0,79,57,68,55,61,0,3,0.01,29.45,2.5,7,4.2,1,0,0,0,0,0,0
2009-09-14,84,58,71,7,55,61,0,6,530,1805,0.0,29.34,0.1,33,2.1,0,0,0,1,0,0,0,84,59,72,56,62,0,7,0.0,29.4,1.1,13,2.7,0,0,0,1,0,0,0
2009-09-15,82,64,73,9,59,63,0,8,531,1803,0.0,29.36,6.2,2,7.8,0,0,0,1,0,0,0,83,63,73,58,64,0,8,0.0,29.41,5.8,2,6.7,0,0,0,1,0,0,0
2009-09-16,71,59,65,1,54,59,0,0,532,1800,0.0,29.49,11.0,5,11.4,0,0,0,1,0,0,0,72,62,67,54,60,0,2,0.0,29.54,12.5,6,13.4,0,0,0,1,0,0,0
2009-09-17,72,50,61,-3,52,56,4,0,533,1758,0.0,29.45,3.4,5,4.2,0,0,0,1,0,0,0,71,54,63,51,57,2,0,0.0,29.51,4.5,8,5.4,0,0,0,1,0,0,0
2009-09-18,79,50,65,1,55,59,0,0,535,1756,0.0,29.46,5.1,2,6.4,1,0,0,0,0,0,0,79,52,66,55,59,0,1,0.0,29.52,5.3,3,6.7,0,0,0,1,0,0,0
2009-09-19,76,55,66,3,55,59,0,1,536,1755,0.0,29.48,3.2,10,5.9,0,0,0,1,0,0,0,75,58,67,55,60,0,2,0.0,29.54,4.4,10,5.8,0,0,0,1,0,0,0
2009-09-20,73,54,64,2,56,60,1,0,537,1753,0.75,29.28,6.4,7,7.9,1,1,0,0,1,0,0,71,54,63,56,60,2,0,0.44,29.34,5.9,8,7.3,1,1,0,0,1,0,0
2009-09-21,67,60,64,2,59,61,1,0,538,1751,0.005,29.26,3.5,23,4.6,1,1,1,0,0,0,0,69,63,66,60,62,0,1,0.005,29.31,3.6,23,5.5,1,1,1,0,0,0,0
2009-09-22,77,59,68,6,65,67,0,3,539,1749,0.0,29.28,5.2,17,7.7,1,0,1,0,0,0,0,76,63,70,65,67,0,5,0.04,29.34,5.2,18,7.3,1,0,0,0,1,0,0
2009-09-23,76,62,69,8,62,64,0,4,540,1748,0.0,29.42,0.6,32,4.0,1,0,0,0,0,0,0,76,62,69,63,64,0,4,0.0,29.47,0.8,31,4.7,1,0,0,0,0,0,0
2009-09-24,73,64,69,8,63,65,0,4,541,1746,0.0,29.44,4.3,6,4.7,1,0,0,0,0,0,0,71,64,68,62,64,0,3,0.0,29.49,4.1,7,4.4,1,0,0,0,0,0,0
2009-09-25,70,60,65,4,57,60,0,0,542,1744,0.16,29.39,5.4,11,7.3,1,1,0,0,1,0,0,70,60,65,57,60,0,0,0.02,29.44,5.4,11,6.3,1,1,0,0,1,0,0
2009-09-26,69,55,62,2,56,59,3,0,543,1742,0.0,29.15,4.0,27,4.6,1,0,0,0,0,0,0,66,56,61,56,59,4,0,0.005,29.21,3.9,26,4.6,1,0,0,0,0,0,0
2009-09-27,74,50,62,2,53,57,3,0,544,1741,0.08,28.84,8.2,22,10.2,1,0,0,0,1,0,1,74,53,64,53,58,1,0,0.48,28.91,7.6,23,10.2,1,0,0,0,0,0,1
2009-09-28,62,49,56,-3,42,49,9,0,545,1739,0.01,28.91,20.3,29,20.7,0,0,0,0,1,0,0,63,50,57,42,49,8,0,0.005,28.98,19.8,28,20.2,0,0,0,0,1,0,0
2009-09-29,60,48,54,-5,42,48,11,0,546,1737,0.0,29.28,9.0,33,10.3,0,0,0,1,0,0,0,58,48,53,42,48,12,0,0.005,29.34,8.4,33,10.2,0,1,0,0,0,0,0
2009-09-30,62,47,55,-4,40,47,10,0,547,1735,0.0,29.39,5.7,3,6.8,0,0,0,1,0,0,0,61,49,55,42,48,10,0,0.0,29.44,4.8,3,7.0,0,0,0,1,0,0,0
2009-10-01,59,41,50,-8,46,49,15,0,548,1734,0.89,29.13,9.1,13,9.5,1,0,0,0,1,0,0,59,44,52,46,49,13,0,0.59,29.18,8.8,13,8.7,1,0,0,0,1,0,1
2009-10-02,56,47,52,-6,46,48,13,0,549,1732,0.21,28.8,10.5,21,12.0,1,0,0,0,1,0,0,56,48,52,46,48,13,0,0.17,28.87,10.0,22,11.6,1,1,0,0,1,0,0
2009-10-03,57,47,52,-5,47,49,13,0,550,1730,0.11,29.02,6.9,26,7.4,1,1,0,0,1,0,0,58,47,53,47,49,12,0,0.03,29.08,9.4,26,9.8,1,0,0,0,1,0,0
2009-10-04,60,45,53,-4,43,47,12,0,552,1729,0.005,29.28,9.0,28,9.2,0,0,0,1,0,0,0,61,45,53,42,47,12,0,0.0,29.34,8.9,27,9.3,0,0,0,1,0,0,0
2009-10-05,62,43,53,-4,42,47,12,0,553,1727,0.0,29.29,1.8,8,5.4,0,0,0,1,0,0,0,61,42,52,42,47,13,0,0.0,29.35,2.9,9,4.5,0,0,0,1,0,0,0
2009-10-06,61,49,55,-1,47,51,10,0,554,1725,0.03,28.9,8.8,24,14.9,1,1,0,0,1,0,0,62,49,56,46,50,9,0,0.05,28.97,9.5,24,15.1,1,0,0,0,1,0,0
2009-10-07,60,45,53,-3,39,46,12,0,555,1724,0.0,29.24,9.2,26,10.8,0,0,0,1,0,0,0,60,45,53,39,46,12,0,0.0,29.31,8.5,26,10.1,0,0,0,1,0,0,0
2009-10-08,53,45,49,-7,46,48,16,0,556,1722,0.12,29.18,3.3,21,4.8,1,1,0,0,1,0,0,54,47,51,46,49,14,0,0.14,29.25,4.8,20,5.6,1,1,0,0,1,0,0
2009-10-09,52,39,46,-9,43,45,19,0,557,1720,0.46,29.21,9.4,34,10.0,1,0,0,0,1,0,0,52,40,46,44,46,19,0,0.43,29.26,9.3,35,10.2,1,1,0,0,1,0,0
2009-10-10,48,31,40,-15,30,35,25,0,558,1719,0.0,29.49,7.4,28,7.7,0,0,0,1,0,0,0,48,33,41,30,36,24,0,0.0,29.55,7.8,29,8.2,0,0,0,1,0,0,0
2009-10-11,44,29,37,-17,22,32,28,0,559,1717,0.0,29.6,1.5,33,5.0,0,0,0,1,0,0,0,45,29,37,23,33,28,0,0.0,29.67,1.1,1,4.8,0,0,0,1,0,0,0
2009-10-12,48,41,45,-9,36,41,20,0,600,1715,0.02,29.44,0.6,19,3.8,1,1,0,0,1,0,0,49,42,46,34,40,19,0,0.005,29.5,0.6,24,3.5,1,1,1,0,1,0,0
2009-10-13,47,34,41,-12,32,38,24,0,602,1714,0.0,29.6,8.5,1,10.0,0,0,0,1,0,0,0,48,36,42,32,39,23,0,0.0,29.66,8.5,2,11.3,1,0,0,0,0,0,0
2009-10-14,48,42,45,-8,36,41,20,0,603,1712,0.03,29.4,11.0,9,11.5,1,1,0,0,1,0,0,48,42,45,36,41,20,0,0.03,29.47,10.7,10,11.2,1,1,0,0,1,0,0
2009-10-15,44,41,43,-10,38,40,22,0,604,1711,0.29,29.26,8.2,6,9.1,1,1,0,0,1,0,0,44,41,43,38,40,22,0,0.33,29.31,9.4,7,10.0,1,1,0,0,1,0,0
2009-10-16,45,39,42,-10,36,39,23,0,605,1709,0.04,29.41,8.2,35,8.2,0,0,0,0,1,0,0,46,40,43,36,40,22,0,0.08,29.46,7.1,35,8.1,0,1,0,0,1,0,0
2009-10-17,52,36,44,-8,33,39,21,0,606,1707,0.005,29.57,8.0,34,8.2,0,1,0,0,0,0,0,52,39,46,34,40,19,0,0.01,29.64,6.9,35,7.7,0,0,0,0,1,0,0
2009-10-18,53,31,42,-9,33,39,23,0,607,1706,0.0,29.49,6.1,21,6.9,0,0,0,1,0,0,0,53,33,43,33,40,22,0,0.0,29.55,5.8,21,6.2,0,0,0,1,0,0,0
2009-10-19,65,44,55,4,41,47,10,0,608,1704,0.0,29.25,11.4,21,11.5,0,0,0,1,0,0,0,66,43,55,40,47,10,0,0.0,29.32,10.7,21,10.8,0,0,0,1,0,0,0
2009-10-20,62,48,55,5,48,52,10,0,610,1703,0.03,29.31,4.0,19,5.3,0,0,0,0,1,0,0,64,51,58,47,52,7,0,0.05,29.38,6.4,19,7.4,0,0,0,0,1,0,0
2009-10-21,69,55,62,12,52,56,3,0,611,1701,0.005,29.25,11.4,21,11.5,0,0,0,0,1,0,0,70,55,63,50,55,2,0,0.01,29.32,11.1,21,11.2,0,0,0,1,0,0,0
2009-10-22,58,48,53,3,48,50,12,0,612,1700,1.03,29.18,8.4,5,13.0,1,0,0,0,1,0,0,58,49,54,49,51,11,0,0.84,29.23,8.7,6,13.2,1,0,0,0,1,0,0
2009-10-23,61,42,52,3,49,50,13,0,613,1658,0.89,28.73,6.2,18,16.2,1,1,0,0,1,0,0,62,44,53,50,51,12,0,1.29,28.8,6.6,19,15.4,1,1,0,0,1,0,0
2009-10-24,50,38,44,-5,37,40,21,0,614,1657,0.04,29.03,8.3,26,8.9,1,1,0,0,1,0,0,49,39,44,37,41,21,0,0.05,29.1,9.6,26,10.3,0,1,0,0,1,0,0
2009-10-25,62,44,53,5,45,49,12,0,616,1656,0.27,29.26,5.5,19,6.9,1,0,0,0,1,0,0,63,44,54,43,48,11,0,0.24,29.32,6.3,19,7.3,1,0,0,0,1,0,0
2009-10-26,55,49,52,4,48,49,13,0,617,1654,0.11,29.28,4.9,21,7.5,1,0,0,0,1,0,0,55,50,53,47,49,12,0,0.13,29.35,5.2,21,6.8,1,1,0,0,1,0,0
2009-10-27,51,45,48,0,45,47,17,0,618,1653,0.06,29.19,4.4,5,6.5,1,0,0,0,1,0,0,52,48,50,46,48,15,0,0.16,29.24,5.5,5,7.0,1,1,0,0,1,0,0
2009-10-28,57,50,54,7,49,51,11,0,619,1651,0.0,29.28,3.1,14,4.3,1,0,1,0,0,0,0,58,50,54,49,51,11,0,0.0,29.34,1.8,13,3.0,1,0,1,0,0,0,0
2009-10-29,60,47,54,7,50,52,11,0,620,1650,0.6,29.21,12.5,14,12.7,1,0,1,0,1,0,0,60,48,54,50,52,11,0,1.05,29.28,11.1,14,11.4,1,0,1,0,1,0,0
2009-10-30,67,46,57,11,53,56,8,0,622,1649,0.81,28.79,15.6,20,17.4,1,1,0,0,1,0,0,68,47,58,54,56,7,0,1.15,28.87,15.7,21,17.9,1,0,0,0,1,0,0
2009-10-31,46,35,41,-5,31,38,24,0,623,1647,0.005,29.18,11.1,26,11.5,0,0,0,1,0,0,0,47,37,42,31,38,23,0,0.01,29.25,13.4,26,13.8,0,0,0,1,0,0,0
2010-05-01,70,58,64,11,53,58,1,0,448,1849,0.11,28.89,9.1,21,9.4,1,0,0,0,1,0,0,71,61,66,54,59,0,1,0.01,28.95,7.4,22,8.1,0,0,0,0,1,0,0
2010-05-02,69,53,61,7,52,56,4,0,447,1850,0.93,28.9,4.4,25,6.1,1,0,0,0,1,0,0,68,54,61,52,56,4,0,0.31,28.97,2.8,26,6.9,1,0,0,0,1,0,0
2010-05-03,72,50,61,7,45,53,4,0,446,1851,0.0,29.07,8.8,25,9.4,0,0,0,1,0,0,0,72,52,62,45,53,3,0,0.0,29.13,8.9,25,9.5,0,0,0,1,0,0,0
2010-05-04,79,50,65,11,44,54,0,0,444,1852,0.0,29.05,13.9,21,14.2,0,0,0,1,0,0,0,80,53,67,43,54,0,2,0.0,29.13,12.1,21,12.6,0,0,0,1,0,0,0
2010-05-05,72,56,64,9,37,51,1,0,443,1853,0.005,29.08,10.2,27,12.8,0,0,0,1,0,0,0,73,57,65,37,51,0,0,0.005,29.15,9.7,27,12.1,0,0,0,1,0,0,0
2010-05-06,63,46,55,0,39,46,10,0,442,1855,0.01,29.27,5.7,3,9.1,0,0,0,0,0,0,1,60,48,54,39,46,11,0,0.05,29.33,5.9,6,10.1,0,0,0,1,0,0,0
2010-05-07,59,45,52,-3,46,48,13,0,441,1856,0.72,28.98,2.6,34,13.2,1,0,0,0,1,0,1,59,46,53,46,49,12,0,0.74,29.04,3.7,31,13.8,1,0,0,0,1,0,1
2010-05-08,50,42,46,-10,35,41,19,0,439,1857,0.02,29.36,14.5,30,15.2,0,0,0,0,1,0,0,50,42,46,35,41,19,0,0.08,29.42,13.6,29,14.4,0,0,0,0,1,0,0
2010-05-09,58,38,48,-8,29,40,17,0,438,1858,0.0,29.59,2.5,35,6.4,0,0,0,1,0,0,0,56,37,47,29,40,18,0,0.0,29.66,1.8,6,5.9,0,0,0,1,0,0,0
2010-05-10,58,41,50,-6,31,42,15,0,437,1859,0.005,29.47,13.5,11,14.2,0,0,0,0,1,0,0,58,43,51,29,42,14,0,0.005,29.54,12.5,12,13.0,0,0,0,0,1,0,0
2010-05-11,52,44,48,-9,46,47,17,0,436,1900,0.97,29.16,5.6,9,9.9,1,1,0,0,1,0,0,59,44,52,46,48,13,0,0.72,29.21,3.0,12,10.4,1,0,0,0,1,0,0
2010-05-12,51,44,48,-9,45,46,17,0,435,1901,0.12,29.36,8.9,6,10.4,1,0,0,0,1,0,1,53,46,50,45,47,15,0,0.14,29.41,8.3,6,10.0,1,1,1,0,1,0,1
2010-05-13,73,48,61,3,53,55,4,0,434,1902,1.49,29.23,4.8,25,12.3,1,0,0,0,1,0,1,78,49,64,54,57,1,0,0.97,29.28,5.9,25,13.4,1,0,0,0,1,0,1
2010-05-14,66,47,57,-1,44,50,8,0,433,1903,0.0,29.46,10.9,26,11.2,0,0,0,1,0,0,0,67,49,58,43,51,7,0,0.0,29.52,11.9,26,12.3,0,0,0,1,0,0,0
2010-05-15,61,43,52,-6,42,48,13,0,432,1904,0.0,29.53,4.1,4,5.8,0,0,0,1,0,0,0,63,47,55,41,48,10,0,0.0,29.59,4.0,5,6.4,0,0,0,1,0,0,0
2010-05-16,66,41,54,-5,43,49,11,0,431,1905,0.0,29.44,9.7,5,10.1,0,0,0,1,0,0,0,66,46,56,43,50,9,0,0.0,29.48,11.1,5,11.5,0,0,0,1,0,0,0
2010-05-17,58,50,54,-5,42,48,11,0,430,1906,0.01,29.29,9.6,3,9.8,0,0,0,0,1,0,0,60,52,56,43,49,9,0,0.11,29.35,7.9,3,8.8,0,1,0,0,1,0,0
2010-05-18,65,46,56,-4,40,48,9,0,429,1907,0.0,29.26,9.1,3,9.8,0,0,0,1,0,0,0,62,49,56,41,48,9,0,0.0,29.31,9.6,2,10.1,0,0,0,1,0,0,0
2010-05-19,74,44,59,-1,39,51,6,0,428,1908,0.0,29.31,5.7,4,6.4,0,0,0,1,0,0,0,73,46,60,39,50,5,0,0.0,29.36,6.4,4,7.3,0,0,0,1,0,0,0
2010-05-20,74,47,61,0,49,55,4,0,427,1909,0.05,29.29,6.8,13,7.8,0,0,0,0,1,0,0,72,51,62,49,55,3,0,0.09,29.35,6.3,12,7.4,0,0,0,0,1,0,0
2010-05-21,73,56,65,4,58,60,0,0,426,1910,0.21,29.15,4.6,10,6.3,1,1,1,0,1,0,0,72,56,64,58,60,1,0,0.4,29.21,5.0,12,6.2,1,1,0,0,1,0,0
2010-05-22,74,58,66,5,59,61,0,1,425,1911,0.0,29.23,3.4,12,5.4,1,0,1,0,0,0,0,72,58,65,59,61,0,0,0.01,29.29,2.7,9,6.1,1,0,1,0,0,0,0
2010-05-23,89,62,76,15,66,69,0,11,425,1912,0.0,29.26,9.8,18,10.0,0,0,0,1,0,0,0,89,65,77,65,69,0,12,0.0,29.33,9.7,18,10.0,0,0,0,1,0,0,0
2010-05-24,91,70,81,19,67,72,0,16,424,1913,0.0,29.33,6.6,14,8.2,0,0,0,1,0,0,0,91,73,82,66,71,0,17,0.0,29.39,6.3,13,7.9,0,0,0,1,0,0,0
2010-05-25,88,69,79,17,62,68,0,14,423,1914,0.0,29.33,5.1,13,7.8,0,0,0,1,0,0,0,87,71,79,61,68,0,14,0.0,29.39,6.4,12,8.1,0,0,0,1,0,0,0
2010-05-26,87,66,77,15,63,68,0,12,422,1915,0.005,29.29,3.1,3,4.5,0,0,0,1,0,0,0,85,70,78,62,68,0,13,0.005,29.34,3.2,2,5.8,0,0,0,0,1,1,0
2010-05-27,77,61,69,7,50,59,0,4,422,1916,0.0,29.31,10.4,3,10.7,0,0,0,1,0,0,0,77,63,70,50,59,0,5,0.0,29.36,12.7,2,13.0,0,0,0,1,0,0,0
2010-05-28,79,57,68,5,50,58,0,3,421,1916,0.0,29.28,7.8,3,8.4,0,0,0,1,0,0,0,76,59,68,49,58,0,3,0.0,29.33,10.0,2,10.4,0,0,0,1,0,0,0
2010-05-29,86,59,73,9,57,63,0,8,421,1917,0.0,29.23,5.0,5,5.8,0,0,0,1,0,0,0,84,62,73,57,63,0,8,0.0,29.28,4.5,7,5.6,0,0,0,1,0,0,0
2010-05-30,91,61,76,12,59,66,0,11,420,1918,0.0,29.16,4.6,18,5.9,0,0,0,1,0,0,0,91,64,78,59,66,0,13,0.005,29.23,4.5,17,6.1,0,0,0,0,0,0,1
2010-05-31,81,66,74,10,64,67,0,9,420,1919,0.26,29.15,0.6,24,4.7,1,0,0,0,1,0,1,84,65,75,65,67,0,10,1.57,29.21,1.6,19,4.8,1,0,1,0,1,0,1
2010-06-01,85,63,74,10,62,67,0,9,419,1920,0.0,29.1,5.1,19,6.0,1,0,1,0,0,0,0,84,65,75,63,67,0,10,0.0,29.17,4.4,17,6.1,1,0,1,0,0,0,0
2010-06-02,77,57,67,3,61,64,0,2,419,1920,1.02,29.0,3.6,34,8.7,1,0,0,0,1,0,1,77,59,68,61,64,0,3,1.3,29.05,2.8,32,10.1,1,0,0,0,1,0,1
2010-06-03,71,56,64,0,46,55,1,0,418,1921,0.0,29.1,6.7,4,7.8,0,0,0,1,0,0,0,71,58,65,46,55,0,0,0.0,29.15,6.1,4,7.7,0,0,0,1,0,0,0
2010-06-04,83,57,70,6,60,65,0,5,418,1922,0.0,29.0,7.8,22,9.8,0,0,0,1,0,0,0,83,60,72,59,64,0,7,0.005,29.07,6.8,21,8.5,0,0,0,1,0,0,0
2010-06-05,79,60,70,5,65,67,0,5,417,1923,0.15,28.95,5.0,23,7.8,1,0,0,0,1,0,0,79,60,70,63,66,0,5,0.51,29.0,3.8,24,8.0,1,0,0,0,1,1,0
2010-06-06,76,55,66,0,55,59,0,1,417,1923,0.005,29.16,9.2,32,11.2,0,0,0,0,1,0,0,75,58,67,54,59,0,2,0.005,29.22,8.3,33,10.4,0,0,0,0,1,0,0
2010-06-07,70,54,62,-4,49,55,3,0,417,1924,0.0,29.34,6.4,8,6.9,0,0,0,1,0,0,0,69,56,63,48,55,2,0,0.0,29.41,6.5,7,7.9,0,0,0,1,0,0,0
2010-06-08,67,58,63,-3,57,59,2,0,417,1925,0.45,29.22,8.8,13,10.1,1,0,0,0,1,0,0,67,59,63,57,59,2,0,0.33,29.28,7.8,13,8.9,1,0,0,0,1,0,0
2010-06-09,83,65,74,8,56,63,0,9,416,1925,0.0,29.13,10.2,28,10.8,1,0,0,0,0,0,0,83,67,75,55,63,0,10,0.0,29.19,10.0,27,10.8,1,0,0,0,0,0,0
2010-06-10,77,58,68,1,54,60,0,3,416,1926,0.0,29.26,4.8,7,6.7,0,0,0,1,0,0,0,75,60,68,54,60,0,3,0.0,29.31,5.3,8,6.7,0,0,0,1,0,0,0
2010-06-11,89,64,77,10,67,71,0,12,416,1926,0.02,29.18,8.8,19,10.5,0,0,0,0,1,1,0,88,64,76,67,71,0,11,0.41,29.24,8.6,19,10.2,0,0,0,0,0,0,1
2010-06-12,77,62,70,2,63,65,0,5,416,1927,0.34,29.25,3.9,4,8.1,1,0,0,0,1,0,1,77,62,70,63,65,0,5,0.12,29.31,2.2,2,7.4,1,0,1,0,1,0,0
2010-06-13,71,62,67,-1,62,64,0,2,416,1927,0.25,29.26,3.5,9,5.0,1,0,0,0,1,0,0,73,61,67,61,63,0,2,0.25,29.32,3.6,7,4.6,1,0,1,0,1,0,0
2010-06-14,70,60,65,-3,61,62,0,0,416,1928,0.005,29.23,6.2,4,6.6,1,0,0,0,1,0,0,72,61,67,61,63,0,2,0.01,29.28,5.5,5,6.5,1,0,1,0,1,0,0
2010-06-15,79,60,70,2,66,67,0,5,416,1928,0.59,29.16,2.2,19,5.5,1,0,0,0,1,0,0,79,61,70,65,67,0,5,0.88,29.23,3.2,20,6.3,1,0,1,0,1,0,0
